folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.6137766255064441,-0.339057876814774,-0.34124548506933683,-0.34401780997890713,-0.34207637045873374,-0.33910983938743333
-0.6104236043381966,-0.33787193610231625,-0.33968912659048267,-0.34341970045692327,-0.3401560867564875,-0.3366497353559167
-0.5993275323186799,-0.33618364861673705,-0.33724055435636946,-0.34191227171848226,-0.33779824605744224,-0.3358669446528214
-0.5812183458487763,-0.334435928388165,-0.3350226576576138,-0.34073224213580466,-0.3369080100130183,-0.33460097161021857
-0.5802507168558616,-0.332683833925836,-0.3332935667197499,-0.3392062387542476,-0.33560086022606034,-0.3336470435915539
-0.56512631537502,-0.33072213884638374,-0.3314027985809948,-0.33761861976463586,-0.33385656713973505,-0.3320957861673303
-0.5882647253084327,-0.3280458038077016,-0.3290457295126579,-0.33594876010442076,-0.33305800245701256,-0.32975634310741314
-0.5772779983951228,-0.3258759883516683,-0.3272179354421832,-0.33510439583020113,-0.33124493054963855,-0.32703270190432593
-0.572104510076471,-0.3232318425461512,-0.3251825499094159,-0.3340954505771983,-0.32866699055243415,-0.3249467212072564
-0.5694839357881042,-0.3206864430685654,-0.3262445134470188,-0.3331874170751635,-0.32706616609943245,-0.3221676647631522
-0.5627619547990821,-0.31793643679953226,-0.32395263238070754,-0.33283402072197354,-0.32481041053042986,-0.32013603486405623
-0.5477808435125927,-0.31562812745455154,-0.3218495760317506,-0.3315931742188073,-0.3227439786847107,-0.3172945193656671
-0.5352512124961768,-0.3132787337609304,-0.3192220365955614,-0.3300608129677369,-0.3203768916230254,-0.3160549968434872
-0.5225003655358769,-0.31060439156292763,-0.3173512467399156,-0.32857003157374043,-0.3177025170633691,-0.31351556144411064
-0.5343854444109433,-0.3097350471751889,-0.31494547268769674,-0.3283935850959266,-0.3147932231663834,-0.3118907627967514
-0.5227984973064143,-0.3072866307199672,-0.31274802781767486,-0.32772028742420817,-0.31233327247610854,-0.3092163299005033
-0.5101131360003525,-0.30545096552746404,-0.3103954147628931,-0.32608602186891456,-0.3100361830051962,-0.306557061990149
-0.5056322747022509,-0.303564698640498,-0.3082238524157484,-0.32542246194585756,-0.31042027536518113,-0.30488792442542606
