folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.11269723340066169,-0.11620879512203101,-0.11853644069654931,-0.11760652287516793
-0.11354430578827918,-0.11563431032000317,-0.11811134534892925,-0.11675741561725157
-0.11327020757276837,-0.11595835516507558,-0.11784651959859392,-0.11621171060557602
-0.11294059016525664,-0.11693486482888249,-0.11740323555948788,-0.11584664132250193
-0.11392943784652756,-0.11671014816068224,-0.1180678552038385,-0.11607574968147802
-0.11359770472681953,-0.1161722555149606,-0.11820584401999101,-0.1155136674269264
-0.1129914376862357,-0.11633567817526236,-0.11756123578954215,-0.11439803858644657
-0.11249967701840755,-0.1161319915946814,-0.11870636731373077,-0.11382645689046984
-0.11393722278277328,-0.11580136309866498,-0.12006173539273915,-0.1141747998471765
-0.11347487774597108,-0.11646768209617521,-0.1200549069074769,-0.11418258288251965
-0.11400903164734387,-0.11616960642523724,-0.12007756975816869,-0.11318292231451264
-0.11359855394073952,-0.1155508215423961,-0.12040112790150419,-0.114492511446188
-0.11401604074530586,-0.11553053015846043,-0.12004292105583936,-0.11516588638120616
-0.11376389382759527,-0.1147802099829637,-0.11933062367540533,-0.11450023125177103
-0.11367026259901376,-0.1145740240470073,-0.11922527983227457,-0.11393371665736486
-0.11332211830603643,-0.11416037871757612,-0.11909436903633006,-0.11367264538548062
-0.11344246210838041,-0.11373621055253716,-0.11912265675192035,-0.11353690859432586
-0.11330849599005094,-0.11336619266054339,-0.1190654445459724,-0.11315605440261729
-0.11316350762308794,-0.1131123291952512,-0.11950282021018946,-0.11266314645535774
-0.1141750734625757,-0.11252540729388676,-0.11990330645470998,-0.11583324199299555
-0.11366324501090759,-0.11208602883287978,-0.11949204260535176,-0.11473760393542304
-0.1132169925937522,-0.11235890773661707,-0.12024510289247461,-0.11418713967569476
-0.11371033347521786,-0.1118765418628513,-0.1210738233115351,-0.11340692663816279
-0.11348554572850744,-0.11117500192911266,-0.12110114868539361,-0.11268616743165107
-0.11357137140305318,-0.11127541467776494,-0.1250630148278506,-0.11393423994521941
